	EWsiteHyd_index	Sample	MG_name	Index	Location	Pl_Sp	EWcoastGroup	SALTgroup	LU	Depth	EW.no	iTag_name.x	Site_indx	Salinity.x	Bulk_dens	H2O_FPS	CO2_mg_m2_h	CO2_soilC_mg_g_d	CH4_ug_m2_h	CH4_CO2	CH4_soilC_ug_g_d	pH	Cl	SO4	Corg_LOI	C	N	P	NO3_N	NH4_N	Olsen_P	CN	CP	NP	NP_ext	NO3_NH4	C_g_m2	N_g_m2	P_g_m2	Fe	Mn	Cu	Zn	CH4_m2_lin	CO2_m2_lin	Salinity_lin	Cl_pw	SO4_pw	DOC_mg_L	NO2_pw	NO3_pw	NH3_pw	PO4_pw	Fe_pw	Mn_pw	Co_pw	Cu_pw	Zn_pw	Ca_pw	Sr_pw	Mg_pw	Na_pw	K_pw	Al_pw	Si_pw	Br_pw	F_pw
48	48	MayberrySE_CattailC_D1		25.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d1	25.0	s025_MayberrySE_CattailC_D1	48	0.17613530441610825	-0.3246922954984387	1.8787220907684774	0.15300850086218104	-2.500022808928228	0.9512685397276309	-0.20173996113455003	-1.701762770062778	0.8388490907372553	1.6763277338813203	2.6092741724045876	1.1818435879447726	1.2417954312951986	0.09691001300805642	-1.0969100130080565	-0.769551078621726	1.2676409823459156	0.8061799739838872	1.1516995366170535	2.6901717279979516	1.5384721913808979	2.7136339349962495	-2.0371920609676417	4.033242551502015	2.9483089765652988	1.754488950549186					8.938580171	1.4223566280000002	1.500152135	2.887661177613461	2.222555206133195	1.4886916983169407	-0.7785857621576613		0.6854431518332256	0.04688519083771014	2.2670308532927654	2.0962493831896114	-0.17392519729917355	0.8318697742805017	0.7528164311882715	4.972295382320956	2.8043439184798657	4.820262295873484	5.576210385490908	3.7452950074023637	1.356790460351716	4.171648361362119	0.4531653925258572	-0.5551748004902523
49	49	MayberrySE_CattailC_D2		108.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d2	108.0	s108_MayberrySE_CattailC_D2	49	0.17613530441610825	-0.18017873930738376	1.7554279660110137	0.15300850086218104	-2.5658120307202243	0.9512685397276309	-0.20173996113455003	-1.7675519918547744	0.8744818176994665	1.5694909543487832	1.7032913781186614	1.103119253545714	1.1427022457376157	-0.03668448861388872	-1.1023729087095586	-0.5376020021010439	1.3018977171952082	1.1583624920952498	1.2065697038399399	2.616910289300395	1.410340585460455	2.755624907956958	-1.8394997192962521	4.099031773294011	2.959228031134409	1.8935396110387388	4.444044795918076	2.6532125137753435	1.6532125137753437	1.7634279935629373	8.938580171	1.4223566280000002	1.500152135	2.887661177613461	2.222555206133195	1.4886916983169407	-0.7785857621576613		0.6854431518332256	0.04688519083771014	2.2670308532927654	2.0962493831896114	-0.17392519729917355	0.8318697742805017	0.7528164311882715	4.972295382320956	2.8043439184798657	4.820262295873484	5.576210385490908	3.7452950074023637	1.356790460351716	4.171648361362119	0.4531653925258572	-0.5551748004902523
50	50	MayberryNW_TuleA_D1	MayberryNW_TuleA_D1	26.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d1	26.0	s026_MayberryNW_TuleA_D1	50	0.505149978319906	-0.27495446008397867	1.820978512057766	1.0283402657582144	-1.6521524847355022	2.705577832010814	0.6772375662525997	0.025085081517097287	0.7745169657285496	1.8702868289925914	1.787460474518415	1.1595671932336202	1.2081725266671217	0.07481644064517472	-1.0555173278498313	-0.6575773191777937	1.0870712059065355	0.919078092376074	1.151516714268783	2.6265026481285743	1.4749859338597913	2.4954523288139923	-1.744648525084329	4.0607039922053225	2.9759532396168775	1.8456194711218712					507.6657121	10.67432117	3.2	3.290374786802641	1.492788317034429	1.9591845427311916	0.25478968739721		-1.3024800649641939		2.3293775372227263	2.643472416695818	0.15836249209524964	1.0187004986662433	1.1192558892779367	5.270997651921695	3.2938021520109184	5.220741669438432	5.9897443171826055	4.248212920965373	1.3740147402919116	3.974781028367641	0.9110510203281265	-0.18708664335714442
51	52	MayberryNW_TuleA_D2	MayberryNW_TuleA_D2	109.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d2	109.0	s109_MayberryNW_TuleA_D2	51	0.505149978319906	-0.21319710595309405	1.764214490149724	1.0283402657582144	-1.7216599803809427	2.705577832010814	0.6772375662525997	-0.044422414128343184	0.7737864449811935	1.8824676148953714	1.4885507165004443	1.167317334748176	1.1945143418824673	0.03181227133037031	-0.9871627752948278	-0.744727494896694	1.1486026548060935	1.2671717284030137	1.2022710250981432	2.5658982370881263	1.3636272119899833	2.4863969214200354	-1.8933301497027875	4.130211487850763	2.9947064244329575	1.9757313778077594	4.518118947143153	2.6201360549737576	1.6434526764861874	1.8195439355418688	507.6657121	10.67432117	3.2	3.290374786802641	1.492788317034429	1.9591845427311916	0.25478968739721		-1.3024800649641939		2.3293775372227263	2.643472416695818	0.15836249209524964	1.0187004986662433	1.1192558892779367	5.270997651921695	3.2938021520109184	5.220741669438432	5.9897443171826055	4.248212920965373	1.3740147402919116	3.974781028367641	0.9110510203281265	-0.18708664335714442
52	53	MayberryNW_TuleB_D1	MayberryNW_TuleB_D1	27.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d1	27.0	s027_MayberryNW_TuleB_D1	52	0.5185139398778874	-0.30887157194884346	1.8348751309260098	1.141165618631263	-1.5327991622293808	3.225284303904713	1.0841186852734501	0.5513195230440692	0.7923916894982539	1.8806992892187016	2.187238619831479	1.1869563354654122	1.2304489213782739	0.1099158630237933	-0.9665762445130502	-0.721246399047171	1.7611005389581422	0.9344984512435677	1.1438064341219565	2.564950707023585	1.4211442729016286	3.074219387569411	-2.482346938005313	4.05417602257225	2.977135550130631	1.9006434425937875					1679.90338	13.84094104	3.3	3.0120835128565875	1.4056195228433532	1.7315887651867388	-0.3316140833099998				2.0103847714983774	0.5118833609788743	-0.09691001300805639	0.8102325179950841		5.15091125435959	3.0039600280885477	4.979156285689858	5.71229906932522	4.255477781362157	1.3273589343863303	3.9284373335928775	0.6655809910179531	-0.3429441471428961
53	54	MayberryNW_TuleB_D2	MayberryNW_TuleB_D2	110.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d2	110.0	s110_MayberryNW_TuleB_D2	53	0.5185139398778874	-0.21571809397864572	1.7529991845149708	1.141165618631263	-1.6208398926789391	3.225284303904713	1.0841186852734501	0.46327879259451105	0.8115750058705934	1.7797407511767405	1.6232492903979006	1.1818435879447726	1.2049335223541449	0.03702787975577494	-0.9913998282380825		1.828917561616686	1.3654879848908996	1.211581669869335	2.5846615432279774	1.3730798733586427			4.142216753021808	2.9974010448328103	1.968973336838953	4.5031094366713695	2.677606952720493	1.6127838567197355	1.7853298350107671	1679.90338	13.84094104	3.3	3.0120835128565875	1.4056195228433532	1.7315887651867388	-0.3316140833099998				2.0103847714983774	0.5118833609788743	-0.09691001300805639	0.8102325179950841		5.15091125435959	3.0039600280885477	4.979156285689858	5.71229906932522	4.255477781362157	1.3273589343863303	3.9284373335928775	0.6655809910179531	-0.3429441471428961
54	55	MayberryNW_TuleC_D1	MayberryNW_TuleC_D1	28.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d1	28.0	s028_MayberryNW_TuleC_D1	54	0.47712125471966244	-0.2483403394696782	1.82304424009963	0.26870739809050403	-2.43295180529974	2.2173394693664323	0.9486320712759285	-0.48431973402381123	0.8215135284047731	1.7826875682349665	2.0081741840064264	1.1541195255158467	1.2258259914618934	0.07554696139253074	-1.0861861476162833	-0.8860566476931632	1.592953571547866	0.8195439355418687	1.1453385258036535	2.6517238001772525	1.5063852743735993	3.025693318601071	-2.479010219241029	4.08187044510185	3.003297880978534	1.8415647719697197					164.94511930000002	1.856553198	3.0	3.1840028264822147	1.2380461031287955	1.8724476477890133	0.20085049809107747		0.3841143639741569		2.6385391729919205	2.8016026303309545	-0.11918640771920865	0.7972675408307164		5.156658559164847	3.0456984224944166	5.090032944682345	5.890860841963967	4.459765398635443	1.4243915544102774	4.067961603969455	0.8225603369426923	-0.3467874862246563
55	56	MayberryNW_TuleC_D2	MayberryNW_TuleC_D2	111.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d2	111.0	s111_MayberryNW_TuleC_D2	55	0.47712125471966244	-0.19414968137214025	1.7710882123686478	0.26870739809050403	-2.498564014603804	2.2173394693664323	0.9486320712759285	-0.5499319433278755	0.8115750058705934	1.7664872062396941	1.6739419986340878	1.165541076722373	1.169674434058807	0.01577875638904093	-1.080921907623926	-0.6575773191777937	1.3679147387937527	1.1430148002540952	1.2165282820136696	2.6578811113914216	1.4413528293777522	2.7980274396982017	-2.0254920579715465	4.1474826544059145	2.9977203340725818	1.901019670059615	4.478566495593843	2.5877109650189114	1.6232492903979006	1.7853298350107671	164.94511930000002	1.856553198	3.0	3.1840028264822147	1.2380461031287955	1.8724476477890133	0.20085049809107747		0.3841143639741569		2.6385391729919205	2.8016026303309545	-0.11918640771920865	0.7972675408307164		5.156658559164847	3.0456984224944166	5.090032944682345	5.890860841963967	4.459765398635443	1.4243915544102774	4.067961603969455	0.8225603369426923	-0.3467874862246563
56	57	MayberryNW_CattailA_D1	MayberryNW_CattailA_D1	29.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d1	29.0	s029_MayberryNW_CattailA_D1	56	0.568201724066995	-0.37446222859446604	1.854814507235757	0.9904990645771564	-1.644702023507757	2.889736481159809	0.8992374165826525	0.25453539307489553	0.8014037100173551	1.9125408827906376	2.257438566859814	1.2137832993353042	1.255995726722402	0.10037054511756291	-0.9913998282380825	-0.6989700043360187	1.3579348470004537	1.110589710299249	1.1801787158980785	2.616601254618509	1.4364225387204306	2.698242284865036	-2.0569048513364727	4.015412329796519	2.901999575578778	1.8102292022231328					775.7762525	9.783608475	3.7	3.0793599938196157	1.1391704196975083	2.09795107099415		0.11693964655075585			2.4180194057289413	2.9968355210527755	0.4409090820652177	0.8555191556678001	0.08990511143939793	5.318396924537976	3.300764995196658	5.1547763482008095	5.748105146404794	4.158734498966914	1.3475251599986895	4.126170709621411	0.8456870400799945	-0.10264786565568697
57	58	MayberryNW_CattailA_D2	MayberryNW_CattailA_D2	112.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d2	112.0	s112_MayberryNW_CattailA_D2	57	0.568201724066995	-0.2662291854890188	1.7754951487742145	0.9904990645771564	-1.7459776433097498	2.889736481159809	0.8992374165826525	0.1532597732729027	0.8041394323353505	1.7611005389581422	1.675778341674085	1.2068258760318498	1.1967287226232868	0.03622954408629453	-0.9507819773298184	-0.721246399047171	1.252610340567373	1.3579348470004537	1.2373622936258926	2.5690259804067908	1.3316636867808982	2.553095024078524	-1.973856739614544	4.1166879495985125	2.946091617652957	1.959080096236844	4.4752352226041285	2.6148972160331345	1.6020599913279623	1.7853298350107671	775.7762525	9.783608475	3.7	3.0793599938196157	1.1391704196975083	2.09795107099415		0.11693964655075585			2.4180194057289413	2.9968355210527755	0.4409090820652177	0.8555191556678001	0.08990511143939793	5.318396924537976	3.300764995196658	5.1547763482008095	5.748105146404794	4.158734498966914	1.3475251599986895	4.126170709621411	0.8456870400799945	-0.10264786565568697
58	59	MayberryNW_CattailB_D1	MayberryNW_CattailB_D1	30.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d1	30.0	s030_MayberryNW_CattailB_D1	58	0.568201724066995	-0.35255605388665334	1.8526934339102412	1.2838869336569936	-1.3665325702196462	2.9389155676553087	0.6550286339983148	0.2884960637786687	0.8055008581584001	2.057171441547266	2.366236123718293	1.207095540419218	1.2415464805965484	0.10209052551183669	-0.9393021596463883	-0.744727494896694	1.4324882557705063	1.0569048513364727	1.1717709765877187	2.557815827110729	1.38604485052301	2.7197832868684104	-2.1772157506672003	4.030630745588246	2.9256257306808644	1.8842330455226395					868.7915088	19.22591127	3.7	3.3241580151895747	0.629969946292171	2.182129214052998			1.1552347916206684		2.957923196784997	3.0501553966270856	0.4014005407815441	0.9777236052888477		5.344007251339886	3.347261693957302	5.274382007481504	6.028049582806134	4.365750354270732	1.51627088272934	4.344056105800642	1.0262676222318734	-0.023420781359890043
59	60	MayberryNW_CattailB_D2	MayberryNW_CattailB_D2	113.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d2	113.0	s113_MayberryNW_CattailB_D2	59	0.568201724066995	-0.23187931892084815	1.7559596410230458	1.2838869336569936	-1.4333186648505178	2.9389155676553087	0.6550286339983148	0.22170996914779711	0.814913181275074	1.8762178405916423	1.606381365110605	1.1532049000842843	1.1789769472931695	0.008174184006426449	-0.9956786262173575	-0.6989700043360187	1.5953859808091417	1.2988530764097066	1.2117966777581952	2.560301653346764	1.3485049755885692	2.938378748578923	-2.2943559851451605	4.097416840219117	2.9523861241412597	1.9485333139174756	4.512284063281854	2.6766936096248664	1.6334684555795864	1.7993405494535817	868.7915088	19.22591127	3.7	3.3241580151895747	0.629969946292171	2.182129214052998			1.1552347916206684		2.957923196784997	3.0501553966270856	0.4014005407815441	0.9777236052888477		5.344007251339886	3.347261693957302	5.274382007481504	6.028049582806134	4.365750354270732	1.51627088272934	4.344056105800642	1.0262676222318734	-0.023420781359890043
60	61	MayberryNW_CattailC_D1	MayberryNW_CattailC_D1	31.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d1	31.0	s031_MayberryNW_CattailC_D1	60	0.505149978319906	-0.30236202770541254	1.805900177359549	1.2112026309149444	-1.4880608996663804	3.1154947572691687	0.9042921263542241	0.4162312266878437	0.7972675408307164	1.9144489406985543	2.140193678578631	1.205745540942662	1.2329961103921538	0.09166695759568456	-1.0705810742857071	-0.9208187539523752	1.028977705208778	0.9777236052888477	1.1808445450273148	2.687744742273492	1.5069001972461769	2.4495213888483782	-1.9497964591611532	4.079474772292931	2.9653961889459532	1.8031481570645616					1304.652219	16.26307373	3.2	3.19114824426347	1.3718156830161174	1.9767625232674606		-0.36001575195841146			2.077694865886586	1.5579881482249132	0.15836249209524964	1.011993114659257		5.285582263346809	3.250500510115439	5.095817030949611	5.870999066028813	4.148840094681835	1.3875677794171886	3.9582517861828355	0.8646593803536362	-0.04963514562387693
61	62	MayberryNW_CattailC_D2	MayberryNW_CattailC_D2	114.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d2	114.0	s114_MayberryNW_CattailC_D2	61	0.505149978319906	-0.22699841490998754	1.7364993752050513	1.2112026309149444	-1.5360803130528986	3.1154947572691687	0.9042921263542241	0.3682118133013256	0.8041394323353505	1.7849024498866548	1.5314789170422551	1.1784013415337553	1.1829849670035817	0.020775488193557925	-1.0457574905606752		1.196452541703389	1.2278867046136734	1.2243918150205348	2.635576959139553	1.4111851441190182			4.127494185679449	2.9698683323392516	1.9033353535850186	4.491221576239283	2.673941998634088	1.6334684555795864	1.7993405494535817	1304.652219	16.26307373	3.2	3.19114824426347	1.3718156830161174	1.9767625232674606		-0.36001575195841146			2.077694865886586	1.5579881482249132	0.15836249209524964	1.011993114659257		5.285582263346809	3.250500510115439	5.095817030949611	5.870999066028813	4.148840094681835	1.3875677794171886	3.9582517861828355	0.8646593803536362	-0.04963514562387693
62	63	Browns_TuleA_D1	Browns_TuleA_D1	31.5	Browns	Tule	SF_Ref	Oligo	Ref	d1	31.5		62	0.41525291872463466	-0.3031784160911527	1.8423540836941037	0.0384264726962188	-2.2374638196319614	0.03812272204375591	-1.0003037506524628	-2.2377675702844244	0.7589118923979735	1.7951149856303632	2.0253058652647704	0.7831886910752576	0.7315887651867387	-0.41005039867429227	-1.0457574905606752	-0.6020599913279624	1.1942367487238292	1.3944516808262162	1.2600050514298873	2.2403643086810554	0.980359257251168	2.5919960083774156	-1.7962967400517915	3.656101534039786	2.4628624442902365	1.8271553524038535					1.091748797	1.0925126459999999	2.601674251	3.149247448675871	2.23961976268917	0.9567925203704948	-0.09691001300805639		0.664579302246389		2.9247856676255934	3.931304263979971	0.7126497016272114	1.125481265700594	0.9283958522567138	4.87474086753262	2.8450049669385202	4.975361442507314	5.846218920931961	4.290525643219442	1.3070679506612983	4.081390519035639	0.6501131644435715	-0.5590909179347823
63	64	Browns_TuleA_D2	Browns_TuleA_D2	115.0	Browns	Tule	SF_Ref	Oligo	Ref	d2	115.0	s115_Browns_TuleA_D2	63	0.41525291872463466	-0.3031784160911527	1.8423540836941037	0.0384264726962188	-2.2374638196319614	0.03812272204375591	-1.0003037506524628	-2.2377675702844244	0.7589118923979735	1.7951149856303632	2.0253058652647704	0.7831886910752576	0.7315887651867387	-0.41005039867429227	-1.0457574905606752	-0.6020599913279624	1.1942367487238292	1.3944516808262162	1.2600050514298873	2.2403643086810554	0.980359257251168	2.5919960083774156	-1.7962967400517915	3.656101534039786	2.4628624442902365	1.8271553524038535	4.626750853683393	2.967079734144497	1.792391689498254	2.0791812460476247	1.091748797	1.0925126459999999	2.601674251	3.149247448675871	2.23961976268917	0.9567925203704948	-0.09691001300805639		0.664579302246389		2.9247856676255934	3.931304263979971	0.7126497016272114	1.125481265700594	0.9283958522567138	4.87474086753262	2.8450049669385202	4.975361442507314	5.846218920931961	4.290525643219442	1.3070679506612983	4.081390519035639	0.6501131644435715	-0.5590909179347823
64	65	Browns_TuleB_D1	Browns_TuleB_D1	32.0	Browns	Tule	SF_Ref	Oligo	Ref	d1	32.0	s032_Browns_TuleB_D1	64	0.4592828693087476	-0.4105685179061251	1.864015188578075	0.4316611252622757	-1.819346434091745	0.2674225933989114	-1.1642385318633643	-1.9835849659551092	0.7817553746524689	1.8530286147129897	2.1020905255118367	0.8656960599160706	0.8591382972945308	-0.28066871301627333	-1.0087739243075051	-0.8239087409443188	1.1000257301078626	1.1702617153949575	1.2131307346126812	2.285888111268698	1.072757376656017	2.4590579729161974	-1.9239344710521813	3.6312188010656268	2.4848540281332827	1.756748816842051					1.8510689390000001	2.701849321	2.879273163	3.1681027856929838	2.2946734035460397	0.9382694834629114	0.4210277756674829	0.2303211689190785	0.2947600653970014		1.6357852355336517	1.2362852774480284	-0.6575773191777937	1.1781132523146318	0.8350561017201162	4.78876197262231	2.727801430456678	4.926779557006309	5.85705268447293	4.293300445054433	1.3240765797394864	3.9941446326563974	0.6791552412833538	-0.38721614328026455
65	66	Browns_TuleB_D2	Browns_TuleB_D2	116.0	Browns	Tule	SF_Ref	Oligo	Ref	d2	116.0	s116_Browns_TuleB_D2	65	0.4592828693087476	-0.3780263904965188	1.8456763405134309	0.4316611252622757	-1.8368387367683472	0.2674225933989114	-1.1642385318633643	-2.0010772686317115	0.7528164311882715	1.9044991553978199	2.1293675957229854	0.8506462351830665	0.7723217067229198	-0.3861581781239308	-1.0268721464003014	-0.25181197299379954	0.9385197251764918	1.2741578492636798	1.3035703749873346	2.2889365086284905	0.9853661336411557	2.337658738229769	-1.1903316981702914	3.648711103742229	2.4119066904352318	1.771192722158861	4.6344772701607315	3.1189257528257768	1.7853298350107671	2.0644579892269186	1.8510689390000001	2.701849321	2.879273163	3.1681027856929838	2.2946734035460397	0.9382694834629114	0.4210277756674829	0.2303211689190785	0.2947600653970014		1.6357852355336517	1.2362852774480284	-0.6575773191777937	1.1781132523146318	0.8350561017201162	4.78876197262231	2.727801430456678	4.926779557006309	5.85705268447293	4.293300445054433	1.3240765797394864	3.9941446326563974	0.6791552412833538	-0.38721614328026455
66	67	Browns_TuleC_D1	Browns_TuleC_D1	33.0	Browns	Tule	SF_Ref	Oligo	Ref	d1	33.0	s033_Browns_TuleC_D1	66	0.43801887834591896	-0.4525874389073984	1.9050975263359298	-0.014599654433868127	-2.2598951242212744	-0.10707067198764744	-1.0924710175537793	-2.352366141775054	0.7930916001765802	1.9172954009456893	2.1389339402569236	0.9020028913507294	0.9232440186302765	-0.25414480482627105	-1.0222763947111522	-0.8860566476931632	1.1271047983648077	1.187520720836463	1.2229136578573379	2.3356974131070043	1.1127837552496662	2.4986888119181363	-2.0131614460579708	3.6255067114990123	2.469359015322012	1.7012274254371307					0.781500622	0.9669418240000001	2.741693348	3.25887914181228	2.3124069300168606	0.9349527078178581	0.524201327535919	0.31048089146267516	-1.189319522550805		0.8645110810583919	-0.14874165128092473	-0.769551078621726	1.2324878663529861	0.7708520116421442	4.873914254925617	2.849511545710105	5.033358164024804	5.93994763002961	4.358261778136534	1.250420002308894	3.9615349924363388	0.7666358863102675	-0.6363880201078557
67	68	Browns_TuleC_D2	Browns_TuleC_D2	117.0	Browns	Tule	SF_Ref	Oligo	Ref	d2	117.0	s117_Browns_TuleC_D2	67	0.43801887834591896	-0.3953080343076033	1.877360317477736	-0.014599654433868127	-2.222706665539193	-0.10707067198764744	-1.0924710175537793	-2.3151776830929727	0.787460474518415	1.8667597834951082	2.1078880251827985	0.8075350280688532	0.761927838420529	-0.40120949323688493	-1.1307682802690238		1.024485667699167	1.0128372247051722	1.2755104829860755	2.3497214353829996	1.074210952396924			3.588318252816931	2.379573731511193	1.6500149444790542	4.530967681571915	2.6283889300503116	1.7993405494535817	2.060697840353612	0.781500622	0.9669418240000001	2.741693348	3.25887914181228	2.3124069300168606	0.9349527078178581	0.524201327535919	0.31048089146267516	-1.189319522550805		0.8645110810583919	-0.14874165128092473	-0.769551078621726	1.2324878663529861	0.7708520116421442	4.873914254925617	2.849511545710105	5.033358164024804	5.93994763002961	4.358261778136534	1.250420002308894	3.9615349924363388	0.7666358863102675	-0.6363880201078557
68	69	Browns_ThreeSqA_D1	Browns_ThreeSqA_D1	34.0	Browns	ThreeSq	SF_Ref	Oligo	Ref	d1	34.0	s034_Browns_ThreeSqA_D1	68	0.6871128838888562	-0.4475315671175101	1.8718701186175135	1.055178512245737	-1.2011184595931002	0.4723444341240083	-1.582834078121729	-1.783952537714829	0.7958800173440752	1.9492924014120256	2.243286146083446	0.9079485216122722	0.912753303671323	-0.22257317761068865	-1.0315170514460648	-0.36653154442041347	1.2143138974243997	1.3710678622717363	1.1972876609032983	2.3508837001034597	1.1535960392001612	2.6021993854948966	-1.5808454418448132	3.6365082135504436	2.5059865143274824	1.6970426404921064					2.967183697	11.35477446	4.865336514	3.1974189588197057	1.789665306746111	1.0216027160282422	0.2273724422896363		-0.478426096843608	0.2190603324488613	2.6331754604893143	3.19649121760682	-0.38721614328026455	1.0681858617461617	0.09342168516223506	4.860356635907136	2.8359250905817355	5.001782070796964	5.869566507997802	4.077196697733526	1.2782962080912739	3.997084370468841	0.6903733069160591	-0.8297382846050425
69	70	Browns_ThreeSqA_D2	Browns_ThreeSqA_D2	118.0	Browns	ThreeSq	SF_Ref	Oligo	Ref	d2	118.0	s118_Browns_ThreeSqA_D2	69	0.6871128838888562	-0.4304466764527836	1.8634369510806508	1.055178512245737	-1.2303781549362784	0.4723444341240083	-1.582834078121729	-1.8132122330580074	0.7817553746524689	1.994185128202317	2.2430380486862944	0.9201233262907239	0.8561244442423003	-0.3010299956639812	-1.0222763947111522	-0.37675070960209955	1.4553017716570764	1.3424226808222062	1.2879192836350424	2.3538178480469987	1.0658985644119563	2.829039583383968	-1.8320524812591759	3.6657679088936215	2.444614586938916	1.7233681878917453	4.6028193424327	2.79309160017658	1.7558748556724915	2.0530784434834195	2.967183697	11.35477446	4.865336514	3.1974189588197057	1.789665306746111	1.0216027160282422	0.2273724422896363		-0.478426096843608	0.2190603324488613	2.6331754604893143	3.19649121760682	-0.38721614328026455	1.0681858617461617	0.09342168516223506	4.860356635907136	2.8359250905817355	5.001782070796964	5.869566507997802	4.077196697733526	1.2782962080912739	3.997084370468841	0.6903733069160591	-0.8297382846050425
70	71	Browns_ThreeSqB_D1	Browns_ThreeSqB_D1	35.0	Browns	ThreeSq	SF_Ref	Oligo	Ref	d1	35.0	s035_Browns_ThreeSqB_D1	70	0.638385482020926	-0.45838949470571855	1.876979524395994	0.564503378431224	-1.6941531948448716	0.005190916993489662	-1.5593124614377343	-2.253465656282606	0.7944880466591696	1.8969118408260253	2.16345955176999	0.9211660506377387	0.92272545799326	-0.22767829327708017	-0.9665762445130502	-0.42021640338318983	1.390405156480081	1.2648178230095364	1.2156103055951561	2.2991604221959117	1.0835501166007553	2.70876141508182	-1.8106215598632707	3.6388678149877016	2.490023471072883	1.7511255198369124					1.012024245	3.668625483	4.348960689	3.202295375529638	1.352336906481955	1.3001605369513523			0.7742735953447857	0.828917561616686	2.6473927514117204	3.468362102082093	-0.3372421683184259	1.0633333589517495		4.869459605846054	2.8533574550055323	5.01658582725474	5.866355721786416	4.132872585713037	1.3583156400821959	4.14181806197612	0.7605355662208574	-0.35066514128785814
71	72	Browns_ThreeSqB_D2	Browns_ThreeSqB_D2	119.0	Browns	ThreeSq	SF_Ref	Oligo	Ref	d2	119.0	s119_Browns_ThreeSqB_D2	71	0.638385482020926	-0.3957837128676476	1.8446971479678533	0.564503378431224	-1.6971273369042414	0.005190916993489662	-1.5593124614377343	-2.256439798341976	0.7730546933642626	1.9141315126308938	2.1953460583484197	0.8615344108590378	0.8082109729242221	-0.3381873144627388	-1.0915149811213503	-0.6020599913279624	1.1420764610732848	0.9294189257142927	1.266487687002114	2.3644675190255104	1.0979798320233967	2.586464298446496	-1.7441364524012473	3.6418419570470713	2.442120231725295	1.6887925650666835	4.614686342282012	2.710963118995276	1.7853298350107671	2.0863598306747484	1.012024245	3.668625483	4.348960689	3.202295375529638	1.352336906481955	1.3001605369513523			0.7742735953447857	0.828917561616686	2.6473927514117204	3.468362102082093	-0.3372421683184259	1.0633333589517495		4.869459605846054	2.8533574550055323	5.01658582725474	5.866355721786416	4.132872585713037	1.3583156400821959	4.14181806197612	0.7605355662208574	-0.35066514128785814
72	73	Browns_ThreeSqC_D1	Browns_ThreeSqC_D1	36.0	Browns	ThreeSq	SF_Ref	Oligo	Ref	d1	36.0	s036_Browns_ThreeSqC_D1	72	0.6173963234429286	-0.42715152588543437	1.872576236473302	0.08236779756154648	-2.154417055720136				0.7937903846908186	1.9172954009456893	2.1571544399062814	0.8680563618230416	0.8674674878590515	-0.2549252084179425	-1.00436480540245	-0.37675070960209955	1.200303182981585	1.1958996524092338	1.1897475319213213	2.283839294270614	1.0940917623492927	2.561133826564993	-1.5770538925836846	3.6169960949932887	2.4940145247523042	1.7445749277677969					-0.039032977	1.208837148	4.143776503	3.1726300737667827	0.9448033394333448	1.2821687783046416			0.5106343620635322	0.49893053174200236	2.426136988786424	3.755816183858417	-0.3187587626244128	1.0503797562614579		4.860755208040332	2.819761028514099	5.004268481233898	5.846053961302593	4.180070796017267	1.2543063323312855	4.160536356197735	0.7643629658980103	-0.341035157335565
73	74	Browns_ThreeSqC_D2	Browns_ThreeSqC_D2	120.0	Browns	ThreeSq	SF_Ref	Oligo	Ref	d2	120.0	s120_Browns_ThreeSqC_D2	73	0.6173963234429286	-0.37918916088831134	1.8463695481337177	0.08236779756154648	-2.1928602564638564				0.7767011839884109	1.973035440686933	2.151982395457474	0.8585371975696391	0.8135809885681919	-0.33629907461035186	-1.0555173278498313	-0.2218487496163564	1.2833012287035497	1.24551266781415	1.2616022338603283	2.325472652464593	1.0638704186042647	2.697297138720723	-1.505149978319906	3.655439295737009	2.460603023557018	1.7413847703175385	4.641077313325375	2.6875289612146345	1.7993405494535817	2.0827853703164503	-0.039032977	1.208837148	4.143776503	3.1726300737667827	0.9448033394333448	1.2821687783046416			0.5106343620635322	0.49893053174200236	2.426136988786424	3.755816183858417	-0.3187587626244128	1.0503797562614579		4.860755208040332	2.819761028514099	5.004268481233898	5.846053961302593	4.180070796017267	1.2543063323312855	4.160536356197735	0.7643629658980103	-0.341035157335565
